시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.9.22(토), 개방시작시간","'18.9.22(토), 개방종료시간","18.9.23(일), 개방시작시간","18.9.23(일), 개방종료시간","18.9.24(월), 개방시작시간","18.9.24(월), 개방종료시간","18.9.25(화), 개방시작시간","18.9.25(화),개방종료시간","18.9.26(수), 개방시작시간","18.9.26(수), 개방종료시간",특이사항,,,,,,,,,,,,,,,,,
강원도,희망리 마지기 주택지 공영노외주차장,노외,강원도 홍천군 홍천읍 희망리 408-79,37.6998075,127.8836483,홍천군청 전원도시과,033-430-2941,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,무료주차장,,,,,,,,,,,,,,,,,
강원도,희망리 제1공영노외주차장,노외,강원도 홍천군 홍천읍 희망리 371-2,37.6892494,127.881354,홍천군청 전원도시과,033-430-2941,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,연휴기간 무료,,,,,,,,,,,,,,,,,
강원도,희망리 제2공영노외주차장,노외,강원도 홍천군 홍천읍 번영로 9,37.6897484,127.8812262,홍천군청 전원도시과,033-430-2941,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,연휴기간 무료,,,,,,,,,,,,,,,,,
강원도,희망리 제3공영노외주차장,노외,강원도 홍천군 홍천읍 희망리 67-4,37.6926852,127.8860327,홍천군청 전원도시과,033-430-2941,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,0:00,23:59,연휴기간 무료,,,,,,,,,,,,,,,,,
강원도,횡성군청노외주차장,부설,강원도 횡성군 황성읍 읍하리 68,37.491336,127.985873,강원도 횡성군청,033-340-2276,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,횡성군청청사주차장,부설,강원도 횡성군 황성읍 읍하리 58-1,37.491705,127.985025,강원도 횡성군청,033-340-2276,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,횡성읍사무소 주차장,부설,강원도 횡성군 횡성읍 태기로 85,37.492606,127.992557,횡성읍사무소,033-340-2601,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,우천면사무소 주차장,부설,강원도 횡성군 우천면 우항1길 5-30,37.459437,128.062384,우천면사무소,033-340-2602,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,안흥면사무소 주차장,부설,강원도 횡성군 안흥면 안흥로 27,37.41247,128.156051,안흥면사무소,033-340-2603,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,둔내면사무소 주차장,부설,강원도 횡성군 둔내면 둔내로51번길 17,37.51197,128.218284,둔내면사무소,033-340-2604,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,갑천면사무소 주차장,부설,강원도 횡성군 갑천면 청정로 295,37.560945,128.110221,갑천면사무소,033-340-2605,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,청일면사무소 주차장,부설,강원도 횡성군 청일면 유동로 17,37.58349,128.150422,청일면사무소,033-340-2606,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,공근면사무소 주차장,부설,강원도 횡성군 공근면 학담시장길 11,37.536418,127.961725,공근면사무소,033-340-2607,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,서원면사무소 주차장,부설,강원도 횡성군 서원면 서원로 161,37.360248,128.125364,서원면사무소,033-340-2608,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,강림면사무소 주차장,부설,강원도 횡성군 강림면 태종로 42,37.36024,128.1254,강림면사무소,033-340-2669,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,횡성군보건소,부설,강원도 횡성군 횡성읍 횡성로 379 ,37.492682,127.993092,횡성군 보건소,033-340-5613,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,강원도 횡성군농업기술센터,부설,강원도 횡성군 공근면 영서로150,37.52887,127.961389,강원도 횡성군농업기술센터,033-340-5513,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,,,,,,,,,,,,,,,,,
강원도,생활체육공원 ,부설,강원도 횡성군 횡성읍 문화체육로 47,37.497954,127.987872,시설관리사업소,033-340-5957,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,문화체육공원,부설,강원도 횡성군 횡성읍 문예로 75,37.490222,127.976821,시설관리사업소,033-340-5958,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,레포츠공원,부설,강원도 횡성군 횡성읍 덕고마을1길 12,37.468531,128.021272,시설관리사업소,033-340-5951,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,강원식당~대왕크리닝,노상,강원도 횡성군 횡성읍 읍하리 89-19 외,37.4909827,127.9847063,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,엄지슈퍼~서원인쇄기획,노상,강원도 횡성군 횡성읍 읍하리 86-4 외,37.4906196,127.985083,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,여주슈퍼~홍미용실,노상,강원도 횡성군 횡성읍 읍하리 75-6 외,37.4909657,127.9861991,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,여주슈퍼~농협군지부,노상,강원도 횡성군 횡성읍 읍하리 73-7 외,37.4906287,127.9864502,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,한백축산~원산구이,노상,강원도 횡성군 횡성읍 읍하리 377-18 외,37.4941144,127.9816093,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,한성막국수~북천로터리,노상,강원도 횡성군 횡성읍 읍하리 346-2 외,37.4935703,127.9824836,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,영재스포츠~성심건강원,노상,강원도 횡성군 횡성읍 읍하리 134-39 외,37.4902996,127.9844125,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,보금자리~청우축산,노상,강원도 횡성군 횡성읍 읍하리 112-18 외,37.4898132,127.9856158,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,등기소앞~만능철물건재,노상,강원도 횡성군 횡성읍 읍하리 344-2 외,37.493373,127.9830355,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,사러가과일~로터리슈퍼,노상,강원도 횡성군 횡성읍 읍하리 386-44 외,37.4941337,127.9843574,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,북천로터리~타이거스포츠,노상,강원도 횡성군 횡성읍 읍하리 384-10 외,37.4890679,127.9790265,강원도 횡성군청,033-343-9092,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,일성당약국~삼천리자전거,노상,강원도 횡성군 횡성읍 읍상리 573-18 외,37.4878077,127.9890436,강원도 횡성군청,033-342-2389,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,(구)극장주차장,노외,강원도 횡성군 횡성읍 읍하리 119-1,37.4880731,127.9850077,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,읍상주차장(1),노외,강원도 횡성군 횡성읍 읍상리 541-11,37.4885447,127.9874762,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,읍상주차장(2),노외,강원도 횡성군 횡성읍 읍상리 514-2 외,37.4884303,127.9878641,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,입석리주차장,노외,강원도 횡성군 횡성읍 입석리 90-2 외,37.479651,127.9811696,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,읍하택지주차장(1),노외,강원도 횡성군 횡성읍 읍하리 538,37.4934161,127.9892113,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,읍하택지주차장(2),노외,강원도 횡성군 횡성읍 읍하리 526-1,37.495092,127.9880858,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,만세공원주차장,노외,강원도 횡성군 횡성읍 읍상리 545,37.4881913,127.9865479,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,앞뜰 공영주차장,노외,강원도 횡성군 횡성읍 읍상리 674,37.4864251,127.9853756,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,횡성문화원주차장,노외,강원도 횡성군 횡성읍 읍하리 424-1 외,37.4864852,127.9834521,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,우천공영주차장,노외,강원도 횡성군 우천면 우항리 583-2 외,37.4598679,128.0642751,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,안흥공영주차장,노상,강원도 횡성군 안흥면 안흥리 302-1 외,37.4131796,128.1581008,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,둔내공영주차장(1),노상,강원도 횡성군 둔내면 둔방내리 586-7 외,37.5136364,128.210714,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,둔내공영주차장(2),노상,강원도 횡성군 둔내면 자포곡리 414-5 외,37.5113418,128.2183587,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,공근공영주차장,노상,강원도 횡성군 공근면 학담리 58-2 외,37.5359616,127.9627793,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,서원공영주차장,노외,강원도 횡성군 서원면 창촌리 806-2 외,37.4865909,127.8505344,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
강원도,태성웨딩문화센터 주차장,부설,강원도 횡성군 둔내면 둔내로47번길 26,37.514363,128.216403,둔내면사무소,033-340-2604,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,추가,,,,,,,,,,,,,,,,,
강원도,둔내종합체육공원 주차장,부설,강원도 횡성군 둔내면 경강로 4708,37.517263,128.214087,둔내면사무소,033-343-9961,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,추가,,,,,,,,,,,,,,,,,
강원도,둔내외곽주차장,노상,강원도 횡성군 둔내면 둔내로 58번길(자포곡리 417-2),37.510382,128.21675,강원도 횡성군청,033-340-2243,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,추가,,,,,,,,,,,,,,,,,
강원도,전통시장(제1주차장),부설,강원도 횡성군 횡성읍 읍상리 293-2,37.489964,127.98797,강원도 횡성군청,033-340-2082,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,추가,,,,,,,,,,,,,,,,,
강원도,전통시장(제2주차장),부설,강원도 횡성군 횡성읍 읍상리 288-49,37.490662,127.986675,강원도 횡성군청,033-340-2082,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,추가,,,,,,,,,,,,,,,,,
강원도,김삿갓계곡 든돌마을,노외,강원도 영월군 김삿갓면 와석리 606,37.1142236,128.604662,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,노루목상회 옆,노외,강원도 영월군 김삿갓면 와석리 921-3,37.081613,128.6022816,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,김삿갓박물관 앞,노외,강원도 영월군 김삿갓면 와석리 922,37.0808994,128.6017339,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조선민화박물관 출입구 주차장,노외,강원도 영월군 김삿갓면 와석리 산87-1,37.0849701,128.6390514,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,고씨굴(강변) 주차장,노외,강원도 영월군 김삿갓면 진별리 498-1,37.1307455,128.5347718,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,고씨굴 주차장,노외,강원도 영월군 김삿갓면 진별리 506-1,37.130865,128.5356494,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,배일치재 쉼터,노외,강원도 영월군 남면 북쌍리 산243-2,37.1985798,128.4038832,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,연당로 39(도로변),노외,강원도 영월군 남면 연당리 1035-8,37.1857493,128.4042496,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 10-5 앞,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 14-1 앞,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 14-8 앞,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 19 앞,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 27-1 옆,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 29-1 앞,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을길 35 옆,노외,강원도 영월군 남면 연당리 937,37.1946126,128.4032312,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,조양마을 상가 앞,노외,강원도 영월군 남면 연당리 939-1,37.1945167,128.4028027,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,마차중.고 가는길,노외,강원도 영월군 북면 마차리 1180-22,37.2552184,128.453998,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,삼방빌라 뒤,노외,강원도 영월군 북면 마차리 1188-43,37.2535416,128.4581634,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,마차보건지소 앞,노외,강원도 영월군 북면 마차리 1190-15,37.2546545,128.4560384,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,마차중.고 가는길,노외,강원도 영월군 북면 마차리 182-1,37.2988609,128.4855521,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,구래리 103-13 맞은편,노외,강원도 영월군 상동읍 구래리 103-13,37.1380441,128.8376507,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,상동소방서 앞,노외,강원도 영월군 상동읍 구래리 103-215,37.143754,128.8396126,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,구래리 약수터 주차장,노외,강원도 영월군 상동읍 구래리 95-59,37.1333201,128.8348896,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,구봉산휴게소,노외,강원도 영월군 수주면 법흥리 966-6,37.3653104,128.2721275,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,운학2리 입구,노외,강원도 영월군 수주면 운학리 1172,37.3415909,128.1920505,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,운학3리 경로당 앞,노외,강원도 영월군 수주면 운학리 1454-4,37.3732583,128.189366,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,학산천부녀회,노외,강원도 영월군 수주면 운학리 823-4,37.3282134,128.1907549,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,버스승강장 인근,노외,강원도 영월군 수주면 운학리 852-8,37.326385,128.190247,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,약물내기,노외,강원도 영월군 영월읍 덕포리 202-1,37.1826156,128.4980932,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,영월장로교회 인근,노외,강원도 영월군 영월읍 덕포리 486-22,37.1827598,128.4788423,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,덕포전통시장 주차장,노외,강원도 영월군 영월읍 덕포리 486-3,37.1809787,128.4778625,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,금용아파트 인근(505-5외2),노외,강원도 영월군 영월읍 덕포리 505,37.1769717,128.4883025,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,영월역,노외,강원도 영월군 영월읍 덕포리 507,37.1822255,128.4803898,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,구 역파 앞,노외,강원도 영월군 영월읍 덕포리 507-5번지,37.182248,128.480393,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,느티나무길 72-1,노외,강원도 영월군 영월읍 덕포리 555-1,37.1768364,128.4746754,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,봉래초교 정문 앞,노외,강원도 영월군 영월읍 덕포리 560-5,37.1772852,128.4764575,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,극동공업사 건너편,노외,강원도 영월군 영월읍 덕포리 574-343,37.1792463,128.4755013,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,덕포보건지소 주차장,노외,강원도 영월군 영월읍 덕포리 574-66,37.1792053,128.4769448,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,미소가아파트 옆,노외,강원도 영월군 영월읍 덕포리 616-4,37.1736598,128.4791779,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,덕포지구(소로2-70) 노외주차장,노외,강원도 영월군 영월읍 덕포리 635-1,37.1762481,128.4782269,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,덕포하리1길 47(앞),노외,강원도 영월군 영월읍 덕포리 641-6,37.1751959,128.479486,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,덕포하리6길 43-29 인근,노외,강원도 영월군 영월읍 덕포리 659,37.173151,128.480651,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,동부감리교회 맞은편,노외,강원도 영월군 영월읍 덕포리 795-2,37.17453,128.475447,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,문산주차장,노외,강원도 영월군 영월읍 문산리 413-1,37.2717912,128.5273719,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,청령포 다리 밑,노외,강원도 영월군 영월읍 방절리 223-4,37.1821252,128.4503932,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,청령포주차장,노외,강원도 영월군 영월읍 방절리 240,37.1784321,128.4485762,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,방절리 선돌주차장,노외,강원도 영월군 영월읍 방절리 373-1,37.2063169,128.4346723,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,신아아파트 앞,노외,강원도 영월군 영월읍 방절리 476-2,37.1826615,128.4414969,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,섭새주차장,노외,강원도 영월군 영월읍 삼옥리 236,37.2325349,128.5113963,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,동굴민박 건너편,노외,강원도 영월군 영월읍 삼옥리 301,37.221938,128.5109484,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,을밀대 상부,노외,강원도 영월군 영월읍 연하리 832-1,37.1830446,128.5067805,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,단종로 34번길 45(옆),노외,강원도 영월군 영월읍 영흥리 1012-3,37.1869161,128.4693119,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,부자상회-영모전간,노외,강원도 영월군 영월읍 영흥리 1013-18,37.187431,128.470125,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,부자상회-영모전간,노외,강원도 영월군 영월읍 영흥리 1033-10,37.1870969,128.4709789,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,다우빌라 앞(유료주차장),노외,강원도 영월군 영월읍 영흥리 1033-15,37.1882837,128.469379,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
강원도,영모전,노외,강원도 영월군 영월읍 영흥리 1033-33,37.1890974,128.4698526,영월군청,033-370-2356,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료이용,,,,,,,,,,,,,,,,,
