시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.9.22(토), 개방시작시간","'18.9.22(토), 개방종료시간","18.9.23(일), 개방시작시간","18.9.23(일), 개방종료시간","18.9.24(월), 개방시작시간","18.9.24(월), 개방종료시간","18.9.25(화), 개방시작시간","18.9.25(화), 개방종료시간","18.9.26(수), 개방시작시간","18.9.26(수), 개방종료시간",특이사항,
충청북도,산척중학교,부설,충북 충주시 산척면 천등박달로56,,,충청북도교육청,043-853-5041,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,산척초등학교,노외,충북 충주시 산척면 천등박달로134,,,충청북도교육청,043-853-6209,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,17:00,운동장 주차금지,
충청북도,삼보초등학교,노상,충북 증평군 증평읍 삼보로 140,,,충청북도교육청,043-836-7992,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,삼성중학교,노상,충북 음성군 삼성면 덕호로 39,,,충청북도교육청,043-878-6435,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,삼성초등학교,노상,충북 음성군 삼성면 덕정로 41,,,충청북도교육청,043-883-2353,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,삼양초등학교,노상,충북 옥천군.읍 성암1길-9,,,충청북도교육청,043-733-5050,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,,,,
충청북도,상당고등학교,노외,충북 청주시 상당구 월평로 238번길 3-10,,,충청북도교육청,043-270-9320,개방안함,,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,개방안함,,,
충청북도,상신초등학교,부설,충북 진천군 이월면 산정길 15,,,충청북도교육청,043-536-7382,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,상진초등학교,노상,충북 단양군 단양읍 상진 12길 17,,,충청북도교육청,043-421-5303,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,상촌중학교,부설,충북 영동군 상촌면 상촌로 1264,,,충청북도교육청,043-743-3504,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,, 주차장 관리자 부재,
충청북도,상촌초등학교,부설,충북 영동군 상촌면 임산2길 20,,,충청북도교육청,043-743-5168,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,새터초등학교,노상,충북 청주시 청원구 새터로 224,,,충청북도교육청,043-212-0091,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,샛별초등학교,노상,충북 청주시 서원구 원흥로 24,,,충청북도교육청,043-284-8126,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,생극초등학교,부설,충북 음성군 생극면 음성로 1649-8,,,충청북도교육청,043-878-8807,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,서경중학교,노외,충북 청주시 흥덕구 가경로 41,,,충청북도교육청,043-236-9171,오전 8:00:00,오후 5:00:00,오전 8:00:00,오후 5:00:00,오전 8:00:00,오후 5:00:00,오전 8:00:00,오후 5:00:00,오전 8:00:00,오후 5:00:00,,
충청북도,서경초등학교,노상,충북 청주시 흥덕구 서경로 19(가경동),,,충청북도교육청,043-236-6414,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,서원고등학교,노상,충북 청주시 흥덕구 가경로 49,,,충청북도교육청,043-904-0040,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,서원중학교,노상,충북 청주시 흥덕구 가경로189번길 61,,,충청북도교육청,043-231-7631,오전 8:30:00,오후 9:30:00,오전 8:30:00,오후 9:30:00,오전 8:30:00,오후 9:30:00,오전 8:30:00,오후 9:30:00,오전 8:30:00,오후 9:30:00,,
충청북도,서원초등학교,노상,충북 청주시 흥덕구 가로수로 1340-6,,,충청북도교육청,043-237-4636,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,'24:00,,
충청북도,서전고등학교,노상,충북 진천군 덕산면 대하로47,,,충청북도교육청,043-537-8736,오전 7:00:00,오후 10:00:00,오전 7:00:00,오후 10:00:00,오전 7:00:00,오후 10:00:00,오전 7:00:00,오후 10:00:00,,,,
충청북도,서전중학교,부설,충북 진천군 덕산면 예지로 42,,,충청북도교육청,043-537-8229,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,서촌초등학교,노외,충북 청주시 흥덕구 동촌로 126,,,충청북도교육청,043-232-6466,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,서현중학교,부설,충북 청주시 흥덕구 서현중로 10,,,충청북도교육청,043-715-7206,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,서현초등학교,노상,충북 청주시 흥덕구 서현중로 7,,,충청북도교육청,043-715-1304,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,오전 12:00:00,,
충청북도,석교초등학교,노상,충북 청주시 상당구 대성로 14,,,충청북도교육청,043-252-9601,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,성암초등학교,부설,충북 진천군 금사로 359,,,충청북도교육청,043-532-9190,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,성화중학교,부설,충북 청주시 서원구 신성화로 20,,,충청북도교육청,043-283-2097,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,,동호회(배드민턴)시설사용,
충청북도,성화초등학교,부설,충북 청주시 서원구 신화로 22,,,충청북도교육청,043-236-8103,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,오전 12:00:00,,
충청북도,세성초등학교,노상,충북 충주시 살미면 매남이길 31,,,충청북도교육청,043-851-6821,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,세중초등학교,노상,충북 보은군 마로면 세중1길 2,,,충청북도교육청,043-542-7555,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,소수초등학교,노상,충북 괴산군 소수면 소수로 131,,,충청북도교육청,043-832-9971,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,소이초등학교,노상,충북 음성군 소이면 한불로 564,,,충청북도교육청,043-872-5282,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,소태초등학교,노상,충북 충주시 소태면 쟁골2길 1,,,충청북도교육청,043-854-6764,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,속리산중학교,노상,충북 보은군 삼승면 능월1길 11,,,충청북도교육청,043-542-7200,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,속리초등학교,노상,충북 보은군 장안면 장안2길 2,,,충청북도교육청,043-543-4223,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,,
충청북도,솔밭중학교,노상,청주시 흥덕구 진재로 103번길 15,,,충청북도교육청,043-280-5561,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,솔밭초등학교,노상,충북 청주시 흥덕구 대농로 42,,,충청북도교육청,043-715-8502,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,상시개방,
충청북도,송면중학교,노상,충북 괴산군 청천면 문장로 2915,,,충청북도교육청,010-5689-5589,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,24:00,,
충청북도,송면초등학교,노상,충북 괴산군 청천면 송면2길 13,,,충청북도교육청,"043-833-8204
(010-5487-8398)",오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,송절중학교,노상,충북 청주시 흥덕구 송절로 81,,,충청북도교육청,043-267-9275,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,송죽초등학교,노상,충북 보은군 삼승면 남부로 3927,,,충청북도교육청,043-544-6509,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,송학중학교,노상,충북 제천시 송학면 송학로 5길 7,,,충청북도교육청,043-642-7588,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,송학초등학교,노외,충북 제천시 송학면 시곡포전로 7,,,충청북도교육청,043-642-7225,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
충청북도,수곡중학교,노상,충북 청주시 서원구 수곡로 15,,,충청북도교육청,043-291-0234,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,수곡초등학교,부설,충북 청주시 서원구 수곡로 73,,,충청북도교육청,043-299-3799,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,수봉초등학교,노상,충북 음성군 음성읍 시장로 126번길 19,,,충청북도교육청,043-872-2018,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,오후 6:00:00,,
충청북도,수산초중학교,노외,충북 제천시 수산면 지곡로 12,,,충청북도교육청,043-648-5488,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,수성초등학교,노상,청주시 청원구 내수읍 내수로 601,,,충청북도교육청,043-214-1633,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,,,
충청북도,수안보중학교,노상,충북 충주시 수안보면 관동길18,,,충청북도교육청,043-846-5100,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,,
충청북도,수안보초등학교,부설,충북 충주시 수안보면 동진이1길 24,,,충청북도교육청,043-846-2101,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,오후 6:00:00,,
충청북도,수정초등학교,노외,충북 속리산면 사내1길 125,,,충청북도교육청,043-543-7034,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,수한초등학교,노상,충북 보은군 보은읍 안내보은로 1022,,,충청북도교육청,043-542-5651,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,수회초등학교,노상,충북 충주시 수안보면 수회리로 88,,,충청북도교육청,043-848-8799,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,신니중학교,노상,충북 충주시 신니면 신의수청길 149,,,충청북도교육청,043-852-3073,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,신백초등학교,노상,충북 제천시 신백동 관전로1길 28,,,충청북도교육청,043-642-4276,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,심천초등학교,부설,충북 영동군 심천면 심천로 52,,,충청북도교육청,043-742-6462,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,안남초등학교,노상,충북 옥천군 안남면 연주길 60,,,충청북도교육청,043-733-7585,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,,
충청북도,안내중학교,노상,충북 옥천군 안내면 안남로 29,,,충청북도교육청,043-732-6044,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,농촌(지리적)으로 인한 불필요,
충청북도,안내초등학교,부설,충북 옥천군 안내면 현리길 74,,,충청북도교육청,043-732-0162,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,,
충청북도,앙성중학교,노상,충북 충주시 앙성면 앙암로 66번지,,,충청북도교육청,010-9247-6797,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,앙성초등학교,부설,충북 충주시 앙성면 내용2길 38,,,충청북도교육청,043-855-0711,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,야동초등학교,부설,충북 충주시 소태면 구룡로 769,,,충청북도교육청,043-854-5256,오전 6:30:00,오후 10:00:00,오전 6:30:00,오후 10:00:00,오전 6:30:00,오후 10:00:00,오전 6:30:00,오후 10:00:00,오전 6:30:00,오후 10:00:00,,
충청북도,양강초등학교,부설,충북 영동군 양강면 학산영동로817,,,충청북도교육청,043-744-2827,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,양산초등학교,부설,충북 영동군 양산면 금강로 1500,,,충청북도교육청,043-744-0981,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,양청고등학교,노상,충북 청주시 청원구 오창읍 양청6길 33,,,충청북도교육청,043-717-8850,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,오전 12:00:00,,
충청북도,양청중학교,부설,충북 청주시 청원구 오창읍 양청택지3길 5,,,충청북도교육청,043-241-0063,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,어상천초등학교,노상,충북 단양군 어상천면 어상천로 930,,,충청북도교육청,043-423-9710,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,엄정초등학교,노상,충북 충주시 엄정면 내창로 199-5,,,충청북도교육청,043-852-1518,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,연수초등학교,노상,충북 충주시 번영대로 181,,,충청북도교육청,043-846-9985,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,주차장 이용 수요 없음,
충청북도,연풍중학교,노상,충북 괴산군 연풍면 향교로 55,,,충청북도교육청,043-833-5081,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,연풍초등학교,노상,충북 괴산군 연풍면 중앙로 53,,,충청북도교육청,043-834-5154,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,영동고등학교,노상,충북 영동군 영동읍 계산로 122,,,충청북도교육청,043-740-7690,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,,
충청북도,영동교육지원청,부설,충북 영동군 영동읍 학산영동로 1220,,,충청북도교육청,043-740-7777,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,영동산업과학고등학교,부설,충북 영동군 영동읍 학산영동로 1213,,,충청북도교육청,043-740-2500,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,영동중학교,부설,충북 영동군 영동읍 계산로 106,,,충청북도교육청,043-740-7979,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,영동초등학교,부설,충북 영동군 영동천2길 47,,,충청북도교육청,043-742-4686,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,영춘중학교,노상,충북 단양군 영춘면 온달평강로 105,,,충청북도교육청,043-423-7007,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,주차공간 협소,
충청북도,영춘초등학교,노상,충북 단양군 영춘면 상리 온달평가로 63-6,,,충청북도교육청,043-423-2346,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,오석초등학교,부설,충북 충주시 김생로 456,,,충청북도교육청,043-848-8863,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,오선초등학교,노상,충북 음성군 금왕읍 초금로752번길17,,,충청북도교육청,043-877-1595,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,오송고등학교,노상,충북 청주시 흥덕구 오송생명3로 95,,,충청북도교육청,043-238-8905,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,오송중학교,노상,충북 청주시 흥덕구 오송읍 만수2길 13,,,충청북도교육청,043-239-0687,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,BTL,
충청북도,오송초등학교,부설,충북 청주시 흥덕구 오송2길 26,,,충청북도교육청,043-239-6805,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,오창고등학교,노상,충북 청주시 청원구 오창읍 괴정1길 10,,,충청북도교육청,043-217-8775,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,오창초등학교,노상,충북 청주시 청원구 오창읍 팔결로 690,,,충청북도교육청,043-217-3991,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,옥동초등학교,부설,충북 진천군 덕산면 예지로 43,,,충청북도교육청,043-531-6304,오전 9:00:00,오후 6:00:00,오전 9:00:00,오후 6:00:00,오전 9:00:00,오후 6:00:00,오전 9:00:00,오후 6:00:00,오전 9:00:00,오후 6:00:00,,
충청북도,옥산중학교,노상,충북 청주시 흥덕구 옥산면 오산1길 14번,,,충청북도교육청,043-260-0141,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,옥산초등학교,노외,충북 청주시 흥덕구 옥산면 옥산시내1길 19,,,충청북도교육청,043-260-2703,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,없음,
충청북도,옥천고등학교,"노상, 부설",충북 옥천군 옥천읍 중앙로 115,,,충청북도교육청,043-733-3544,개방안함,,개방안함,,개방안함,,개방안함,,,,,
충청북도,옥천교육지원청,부설,충북 옥천군 삼양로 75,,,충청북도교육청,043-730-1313,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,,
충청북도,옥천도서관,노외/부설,충북 옥천군 옥천읍 관성로 3길7,,,충청북도교육청,043-290-1234,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,,
충청북도,옥천여자중학교,노외,충북 옥천군 옥천읍 중앙로 90,,,충청북도교육청,043-733-2583,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,,
충청북도,옥천중학교,노상,충북 옥천군 옥천읍 삼양로 81,,,충청북도교육청,043-733-5950,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,오전 12:00:00,"운동장제외,
주자장개방",
충청북도,옥포초등학교,노상,충북 청주시 서원구 죽전 1길 45-7,,,충청북도교육청,043-269-5188,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,왕미초등학교,노상,충북 제천시 용두대로 575,,,충청북도교육청,043-651-4205,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,"1. 교내 공사중이며 상주하는 당직인력 없어(재택당직) 주차장 관리 불가능  
2. 주택밀집지역 아님 ",
충청북도,용담초등학교,부설,충북 청주시 상당구 용담로 105번길 32,,,충청북도교육청,043-258-2398,오전 9:00:00,오후 8:00:00,오전 9:00:00,오후 8:00:00,오전 9:00:00,오후 8:00:00,오전 9:00:00,오후 8:00:00,오전 9:00:00,오후 8:00:00,운동장 공사중,
충청북도,용두초등학교,부설,충북 제천시 하소동 용두대로 21길 36,,,충청북도교육청,043-641-7809,오전 9:00:00,24:00,오전 9:00:00,24:00,오전 9:00:00,24:00,오전 9:00:00,24:00,오전 9:00:00,24:00,,
충청북도,용문중학교,부설,충북 영동군 용산면 용산로 9길 24,,,충청북도교육청,043-742-9191,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,용성중학교,부설,충북 청주시 상당구 영운천로203번길36-12,,,충청북도교육청,043-715-5206,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,용성초등학교,부설,충북 청주시 상당구 호미로 167번길 14,,,충청북도교육청,043-285-9891,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,용암중학교,부설,충북 청주시 상당구 용암로 18,,,충청북도교육청,043-293-4092,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,오후 6:00:00,,
충청북도,용암초등학교,노상,충북 청주시 상당구 원봉로 55,,,충청북도교육청,043-294-0124,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,정문주차장 개방,
충청북도,용원초등학교,노상,충북 충주시 신니면 안용원로 6,,,충청북도교육청,043-852-0131,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,용화초등학교,부설,충북 영동군 용화면 용화양강로 32,,,충청북도교육청,043-743-7009,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,우암초등학교,부설,충북 청주시 청원구 상당로 204,,,충청북도교육청,043-259-4855,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,운동중학교,부설,충북 청주시 상당구 목련로117번길 83,,,충청북도교육청,043-291-8805,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,,,
충청북도,운동초등학교,노상,충북 청주시 상당구 목련로117번길 109,,,충청북도교육청,043-287-0756,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,운천초등학교,노상,충북 청주시 흥덕구 무심서로 721,,,충청북도교육청,043-267-6625,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,
충청북도,원봉중학교,노상,충북 청주시 상당구 중흥로99(용암동),,,충청북도교육청,043-251-0094,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,,,
충청북도,원봉초등학교,노외,충북 청주시 상당구 월평로153번길 25,,,충청북도교육청,043-294-0654,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,,,,
충청북도,원평초등학교,노상,충북 청주시 서원구 원마루로 32,,,충청북도교육청,043-295-2724,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,"후문 주차장만 개방
(운동장 공사중)",
충청북도,율량중학교,노상,충북 청주시 청원구 2순환로 310,,,충청북도교육청,043-212-0545,오전 12:00:00,24:00,13:00:00 PM,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,*일요일 조기축구회(09시~12시)사용허가로 일시적 미개방,
충청북도,은여울중학교,부설,충북 진천군 문백면 농다리로 536-45,,,충청북도교육청,043-530-5833,개방안함,,개방안함,,개방안함,,개방안함,,개방안함,,"벽지 '라'급 지정으로 
개방 실효성 없음",
충청북도,음성고등학교,노외,충북 음성군 음성읍 중앙로109-16,,,충청북도교육청,043-873-9971,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,오전 12:00:00,24:00,운동장,
