시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.2.14(수), 개방시작시간","'18.2.14(수), 개방종료시간","'18.2.15(목), 개방시작시간","'18.2.15(목), 개방종료시간","'18.2.16(금), 개방시작시간","'18.2.16(금), 개방종료시간","'18.2.17(토), 개방시작시간","'18.2.17(토), 개방종료시간","'18.2.18(일), 개방시작시간","'18.2.18(일), 개방종료시간",특이사항,
인천광역시,문화회관길,노외,인천광역시 계양구 계산동 724,37.546,126.7159,계양구 시설관리공단,032-430-7837,,,0:00,24:00,0:00,24:00,0:00,24:00,,,"14일,18일 개방 안함",
인천광역시,병방시장,노외,인천광역시 계양구 계양산로 215,37.54759,126.7398,계양구 시설관리공단,032-430-7837,,,0:00,24:00,0:00,24:00,0:00,24:00,,,"14일,18일 개방 안함",
인천광역시,샛별,노외,인천광역시 계양구 효성동 665-21,37.53191,126.7105,계양구 시설관리공단,032-430-7837,,,0:00,24:00,0:00,24:00,0:00,24:00,,,"14일,18일 개방 안함",
인천광역시,욕은지길1,노외,인천광역시 계양구 계산동 945-7,37.54293,126.725,계양구 시설관리공단,032-430-7837,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,설연휴 무료개방,
인천광역시,욕은지길2,노외,인천광역시 계양구 계산동 953-1,37.54282,126.725,계양구 시설관리공단,032-430-7837,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,설연휴 무료개방,
인천광역시,계산새길 1,노외,인천광역시 계양구 계산동 480-7,37.53776,126.7292,계양구 시설관리공단,032-430-7837,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,설연휴 무료개방,
인천광역시,로데오,노상,인천광역시 남동구 구월동 1457,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,문화로,노상,인천광역시 남동구 구월동 1359-16,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,구월남로,노상,인천광역시 남동구 구월동 1133-6,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,예술로,노상,인천광역시 남동구 구월동 1129-5,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,하촌로,노상,인천광역시 남동구 만수동 979-7,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,포구로,노상,인천광역시 남동구 논현동 111-292,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,장도로,노상,인천광역시 남동구 논현동 111-145,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만수복개천1,노외,인천광역시 남동구 구월동 1324-7,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만수복개천2,노외,인천광역시 남동구 만수동 920-2,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만수복개천3,노외,인천광역시 남동구 구월동 1310,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만수복개천4,노외,인천광역시 남동구 구월동 1317,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만수복개천5,노외,인천광역시 남동구 만수동 987,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,소레제3,노외,인천광역시 남동구 논현동 179-17,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,소래제4,노외,인천광역시 남동구 논현동 111-329,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,논고개,노외,인천광역시 남동구 논현동 733-3,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,하모니,노상,인천광역시 남동구 논현동 644-1,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,구월남로,노상,인천광역시 남동구 구월동 1133-6,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,예술로,노상,인천광역시 남동구 구월동 1129-5,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,구월여중앞제일아랫길,노상,인천광역시 남동구 구월동 1153-8,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,작은성말2길,노상,인천광역시 남동구 구월동 1153-8,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,작은성말,노외,인천광역시 남동구 구월동 1164-10,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,신성길,노상,인천광역시 남동구 구월동 1252-4,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,수협소공원,노상,인천광역시 남동구 구월동 1252-4,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,문화로,노상,인천광역시 남동구 구월동 1359-16,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,볼우물길,노상,인천광역시 남동구 구월동 1369,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,문예6길,노상,인천광역시 남동구 구월동 1395,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,구월,노외,인천광역시 남동구 구월동 1098-8,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,모래마을1호,노외,인천광역시 남동구 구월동 349-683,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,모래마을2호,노외,인천광역시 남동구 구월동 349-57,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,모래마을3호,노외,인천광역시 남동구 구월동 349-535,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,양지말,노외,인천광역시 남동구 간석동 459-9,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,석촌제1호,노외,인천광역시 남동구 간석동 137-11,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,석산길,노상,인천광역시 남동구 간석동 137-11,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,돌산마루제4호,노외,인천광역시 남동구 간석동 37-47,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,돌산마루제5호,노외,인천광역시 남동구 간석동 37-109,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,백범,노외,인천광역시 남동구 간석동 8-2,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,간석복개지,노상,인천광역시 남동구 간석동 894,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,주원,노외,인천광역시 남동구 간석동 371-2,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,하촌로,노상,인천광역시 남동구 만수동 972-7,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,하촌로5,노상,인천광역시 남동구 만수동 994-4,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만부 제1호,노외,인천광역시 남동구 만수동 1-148,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만부 제2호,노외,인천광역시 남동구 만수동 1-115,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만부 제3호,노외,인천광역시 남동구 만수동 1-90,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월2호,노외,인천광역시 남동구 만수동 109-303,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월3호,노외,인천광역시 남동구 만수동 109-322,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월4호,노외,인천광역시 남동구 만수동 109-49,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월5호,노외,인천광역시 남동구 만수동 111-385,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월6호,노외,인천광역시 남동구 만수동 111-168,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월7호,노외,인천광역시 남동구 만수동 111-377,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,산호1호,노외,인천광역시 남동구 만수동 839-20,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월8호,노외,인천광역시 남동구 만수동 111-186,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월9호,노외,인천광역시 남동구 만수동 866-24,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만월10호,노외,인천광역시 남동구 만수동 111-92,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,상록수길,노상,인천광역시 남동구 만수동 333,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,자치길,노상,인천광역시 남동구 만수동 875,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,백구로,노상,인천광역시 남동구 만수동 890,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,만의골노상주차장,노상,인천광역시 남동구 장수동 136,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,장수3호,노외,인천광역시 남동구 장수동 793-10,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,서창1호,노외,인천광역시 남동구 서창동 552-5,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,서창2호,노외,인천광역시 남동구 서창동 558-3,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,서창3호,노외,인천광역시 남동구 서창동 575-1,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,서창4호,노외,인천광역시 남동구 서창동 580-1,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,서창5호,노외,인천광역시 남동구 서창동 567-4,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,서창6호,노외,인천광역시 남동구 서창동 556-4,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,시계공영주차장,노상,인천광역시 남동구 운연동 40-2,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,남촌동(견인사업소),노외(견인),인천광역시 남동구 남촌동 512-47,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,도림1호,노외,인천광역시 남동구 도림동 652-1,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,도림2호,노외,인천광역시 남동구 도림동 666-1,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,주8,노외(LH),인천광역시 남동구 논현동 661-1,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
인천광역시,공단 공구상가주변 ,노상,인천광역시 남동구 고잔동 630,,,도시관리공단,032-460-0530,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,연휴간무료개방(24시간),
경상남도,옥천주차장,노외,경상남도 창녕군 창녕읍 화왕산관룡사길 18,35.5198121,128.5489515,경상남도 창녕군,055-533-9943,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,옥천주차장(확장),노외,경상남도 창녕군 창녕읍 계성화왕산로 589,35.5155496,128.54696,경상남도 창녕군,055-533-9943,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕시장 닭전 주차장,노외,경상남도 창녕군 창녕읍 옥만골목길 13,35.5418874,128.4963794,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕시장 쌀전주차장,노외,경상남도 창녕군 창녕읍 창녕대동길 9,35.5421204,128.4951721,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,자하곡주차장,노외,경상남도 창녕군 창녕읍 자하곡길 75,35.5415204,128.5125159,경상남도 창녕군,055-533-9943,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,자하곡 제2주차장,노외,경상남도 창녕군 창녕읍 자하곡길 10,35.5403762,128.5053502,경상남도 창녕군,055-533-9943,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕시장 주차장,노외,경상남도 창녕군 창녕읍 창녕시장길 66,35.5403133,128.4951477,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,송현마을 공동주차장,부설,경상남도 창녕군 창녕읍 솔터길 8,35.5424053,128.5001642,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕시장주차장 확장,노외,경상남도 창녕군 창녕읍 옥만골목길 27,35.5417078,128.4970819,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남지오거리 노상주차장,노상,경상남도 창녕군 남지읍 남지리 528-2,35.3907214,128.4794498,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남지읍사무소 뒤 주차장,노외,경상남도 창녕군 남지읍 백암길 8,35.3896815,128.474378,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남지 파출소 옆 주차장,노외,경상남도 창녕군 남지읍 강변안길 12,35.3873519,128.4790093,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,냉천마을 공동주차장,노외,경상남도 창녕군 성산면 성산로 236,35.6284325,128.4907325,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대합 공설시장 주차장,노외,경상남도 창녕군 대합면 도장골길 4-13,35.6132509,128.4698192,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,신당마을 공동주차장,노외,경상남도 창녕군 대합면 닭계1길 12,35.5747246,128.4349643,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대합 메탄마을 주차장,노외,경상남도 창녕군 대합면 매탄길 121,35.5880653,128.4790828,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,동리 연지못 주차장,노외,경상남도 창녕군 영산면 로터리길 17,35.4537284,128.5262135,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,동리 노상주차장,노상,경상남도 창녕군 영산면 로로터리길 15,35.4536623,128.5256645,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,영산시장 버스회차장,노외,경상남도 창녕군 영산면 신영산로 76,35.4575048,128.5326632,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,증산마을 공동주차장,노외,경상남도 창녕군 길곡면 낙동로 1513,35.385922,128.5681459,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,대신마을 공동주차장,노외,경상남도 창녕군 부곡면 신촌길 10-29,35.4369431,128.5911777,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,부곡리 공동주차장,노외,경상남도 창녕군 부곡면 부곡로 54-1,35.4345632,128.5995967,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,우포늪생태관주차장,노외,경상남도 창녕군 유어면 우포늪길 220,35.5445046,128.4163624,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,유어구시장 공동주차장,노외,경상남도 창녕구 유어면 부곡리 19-7,35.5121066,128.3944913,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,장마면 보건지소 앞 공동주차장,노외,경상남도 창녕군 장마면 강리 953,35.4576716,128.4713567,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕 구공설운동장 주차장,노외,경상남도 창녕군 창녕읍 조산1길 15-23,35.5404276,128.4848151,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,만옥정인근공영주차장,노외,경상남도 창녕군 창녕읍 송현리 179-22,35.5412491,128.5027206,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,남지시외버스터미널인근공영주차장,노외,경상남도 창녕군 남지읍 남지리 167-4,35.3919259,128.483845,경상남도 창녕군,055-530-1725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
대구광역시, 대구초등학교 ,, 대구광역시 중구  명륜로23길 80(봉산동) ,,,, 053-232-0209 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,," 전부
(운동장은 불가) ",
대구광역시, 수창초등학교 ,, 대구광역시 중구 달성로22길 30(수창동) ,,,, 053-232-0308 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00," 전부
(운동장 개방) ",
대구광역시, 삼덕초등학교 ,, 대구광역시 중구 달구벌대로447길 10(삼덕동) ,,,, 053-232-0478 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부 ,
대구광역시, 동인초등학교 ,, 대구광역시 중구 국채보상로 728(동인동4가) ,,,, 053-232-0737 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 종로초등학교 ,, 대구광역시 중구 경상감영길 49(서문로1가) ,,,, 053-232-0803 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 동덕초등학교 ,, 대구광역시 중구 동덕로26길 20(삼덕동2가) ,,,, 053-232-0842 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부 ,
대구광역시, 경대사대부설초등학교 ,, 대구광역시 중구 달구벌대로 2150(봉산동) ,,,, 053-425-2940 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 남산초등학교 ,, 대구광역시 중구 남산로70(남산동) ,,,, 053-232-0321 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00," 일부
(후문만 개방) ",
대구광역시, 명덕초등학교 ,, 대구광역시 중구 남산로2길 125(남산동) ,,,, 053-232-0580 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 제일중학교 ,, 대구광역시 중구 명륜로 23길 16(봉산동) ,,,, 053-232-7728 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 경북공업고등학교 ,, 대구광역시 중구 남산로 20(남산동) ,,,, 053-235-8496 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 신명고등학교 ,, 대구광역시 중구 국채보상로102길 48(동산동) ,,,, 053-720-1803 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 운동장개방 ,
대구광역시, 중구청 ,, 대구광역시 중구 국채보상로139길 1(동인동2가) ,,,, 053-661-2000 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 일부 ,
대구광역시, 대구광역시청 광장주차장 ,, 대구광역시 중구 공평로 88 ,,,," 053-803-2747
603-1191 ",0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"시 총무과
대구시설공단 위탁",
대구광역시, 중구 보건소 ,, 대구광역시 중구 서성로20길 25(수창동) ,,,, 053-661-3121 ,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00," 일부
(09:00~18:00) ",
대구광역시, 봉산문화회관 ,, 대구광역시 중구 봉산문화길 77(봉산동) ,,,, 053-661-3513 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부 ,
대구광역시, 동인동주민센터 ,, 대구광역시 중구 국채보상로 142길 19-5(동인동4가) ,,,, 053-661-3553 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부 ,
대구광역시, 대신동주민센터 ,, 대구광역시 중구 큰장로 26안길 65(대신동) ,,,, 053-661-3672 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부(장애인1면포함) ,
대구광역시, 남산2동주민센터 ,, 대구광역시 중구 명륜로 27-1(남산동) ,,,, 053-661-3712 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부 ,
대구광역시, 남산3동주민센터 ,, 대구광역시 중구 남산로4길 70(남산동) ,,,, 053-661-3733 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 전부(장애인1면포함) ,
대구광역시, 동부교육지원청 ,, 대구광역시 중구 관덕정길 35(남산동) ,,,, 053-232-0123 ,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00," 전부
(08:00~22:00) ",
대구광역시, 교동공영주차장 ,, 대구광역시 중구 교동 51-1번지 ,,,, 053-252-5051 ,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 민간위탁 ,
대구광역시, 남산공영주차장 ,, 대구광역시 중구 명덕로35길 44(남산동) ,,,," 053-661-3173
661-2002 ",0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 민간위탁 ,
대구광역시, 북성공영주차장 ,, 대구광역시 중구 태평로28길 7(태평로2가) ,,,," 053-661-3173
661-2002 ",0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 민간위탁 ,
대구광역시, 성내공영주차장 ,, 대구광역시 중구 동인동2가 6-1 ,,,," 053-661-3173
661-2002 ",0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 민간위탁 ,
대구광역시, 남산향수길공영주차장 ,, 대구광역시  중구 명륜로12길 47 ,,,," 053-661-3173
661-2002 ",0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 민간위탁 ,
대구광역시, 노상유료주차장 16개소 ,, 대구광역시 중구 전역 ,,,," 053-661-3173
661-2002 ",0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00, 민간위탁 ,
대구광역시,효신초등학교,, 대구광역시 동구 동부로34길 70 (신천동) ,,,,053-232-1917,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,일부개방,
대구광역시,반야월초등학교,, 대구광역시 동구 안심로49길 70 ,,,,053-232-2370,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,일부개방,
대구광역시,강동초등학교,, 대구광역시 동구 동호로7길 17 ,,,,053-232-5052,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,전부개방,
