교육청,주차장명(학교명),주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.2.14(수), 개방시작시간","'18.2.14(수), 개방종료시간","'18.2.15(목), 개방시작시간","'18.2.15(목), 개방종료시간","'18.2.16(금), 개방시작시간","'18.2.16(금), 개방종료시간","'18.2.17(토), 개방시작시간","'18.2.17(토), 개방종료시간","'18.2.18(일), 개방시작시간","'18.2.18(일), 개방종료시간",특이사항,
울산광역시,삼신초등학교,부설,울산광역시 남구 돋질로 251번길 25,,,울산광역시교육청,052-267-2299,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,삼정초등학교,부설,울산광역시 남구 울주군 청량면 삼정로 36,,,울산광역시교육청,052-277-4254,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,삼평초등학교,부설,울산광역시 울주군 삼평길 200,,,울산광역시교육청,052-239-4097,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,삼호초등학교,부설,"울산광역시 남구 북부순환도로 19번길 8, 무거동",,,울산광역시교육청,052-277-1211,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,상북초등학교,부설,울산광역시 울주군 상북면 도동신리로 35,,,울산광역시교육청,052-254-6161,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,서생초등학교,부설,울산광역시 울주군 서생면 신암해안길 58,,,울산광역시교육청,052-710-3408,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,선암초등학교,부설,"울산광역시 남구 산업로 325번길 4, 선암동",,,울산광역시교육청,052-268-2048,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,성동초등학교,부설,울산광역시 울주군 서생면 진하길7 ,,,울산광역시교육청,052-710-3301,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,수암초등학교,부설,울산광역시 남구 중앙로 47,,,울산광역시교육청,052-271-7948,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,신복초등학교,부설,울산광역시 남구 신복로 74,,,울산광역시교육청,052-222-6274,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,신정초등학교,부설,울산광역시 남구 봉월로 67번길 16,,,울산광역시교육청,052-257-8128,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,야음초등학교,부설,"울산광역시 남구 산업로 355번길 111, 야음동",,,울산광역시교육청,"052-261-4992
052-265-4988",,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,언양초등학교,부설,울산광역시 울주군 언양읍 북문8길 49,,,울산광역시교육청,052-262-0013,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,여천초등학교,부설,"울산광역시 남구 여천로 31, 야음동",,,울산광역시교육청,052-269-2052,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,일부개방,
울산광역시,영화초등학교,부설,울산광역시 울주군 언양읍 방천9길,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"상시개방
(운동장 금지)",
울산광역시,옥동초등학교,부설,울산광역시 남구 문수로401,,,울산광역시교육청,052-269-0915,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,옥산초등학교,부설,울산광역시 남구 옥현로 60번길 7,,,울산광역시교육청,052-223-5166,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,옥서초등학교,부설,울산광역시 남구 법대로 14번길 19,,,울산광역시교육청,052-266-9664,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,옥현초등학교,부설,"울산광역시 남구 눌재로 21, 무거동",,,울산광역시교육청,052-247-8744,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,온남초등학교,부설,울산광역시 울주군 온양읍 화산발리로 734,,,울산광역시교육청,052-237-1279,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,온산초등학교,부설,울산광역시 울주군 온산읍 신온9길 16,,,울산광역시교육청,052-237-0198,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,온양초등학교,부설,울산광역시 울주군 온양읍 남창1길,,,울산광역시교육청,052-238-3506,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,용연초등학교,부설,"울산광역시 남구 야음로 26번길 7, 대현동",,,울산광역시교육청,052-256-8681,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산남부초등학교,부설,울산광역시 남구 야음로 11,,,울산광역시교육청,052-273-0546,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"상시개방
(운동장 금지)",
울산광역시,울산중앙초등학교,부설,"울산광역시 남구 돋질로 91번길 34, 신정동",,,울산광역시교육청,052-227-3548,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,웅촌초등학교,부설,울산광역시 울주군 웅촌면 곡천검단로4,,,울산광역시교육청,052-225-6421,,,7:00,22:30,7:00,22:30,7:00,22:30,7:00,22:30,일부개방,
울산광역시,월계초등학교,부설,"울산광역시 남구 옥현로 12,무거동",,,울산광역시교육청,052-221-6086,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,월봉초등학교,부설,울산광역시 남구 팔등로 115번길 10,,,울산광역시교육청,052-227-4954,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,월평초등학교,부설,"울산광역시 남구 신남로95번길 15, 신정동",,,울산광역시교육청,052-275-9422,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,장생포초등학교,부설,"울산광역시 남구 장생포고래로 125번길 5, 장생포동",,,울산광역시교육청,052-268-8882,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,중남초등학교,부설,울산광역시 울주군 삼남면 사촌신복로 572,,,울산광역시교육청,070-4788-2604,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,천상초등학교,부설,"울산광역시 울주군 범서읍 천상7길 28, 천상리",,,울산광역시교육청,052-220-3880,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,청량초등학교,부설,울산광역시 울주군 청량면 덕정5길 14,,,울산광역시교육청,052-268-6600,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,청솔초등학교,부설,울산광역시 남구 삼산로 94번길 20 청솔초등학교,,,울산광역시교육청,052-708-8090,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,호연초등학교,부설,울산광역시 울주군 범서읍 대리로 75,,,울산광역시교육청,052-710-4500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,강동초등학교,부설,"울산광역시 북구 화암4길 5, 산하동",,,울산광역시교육청,052-295-9939,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,일부개방,
울산광역시,남목초등학교,부설,울산광역시 동구 옥류로 33,,,울산광역시교육청,052-235-7952,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,남외초등학교,부설,"울산광역시 중구 남외3길 40, 남외초등학교",,,울산광역시교육청,052-285-5300,,,7:30,18:00,7:30,18:00,7:30,18:00,7:30,18:00,일부개방,
울산광역시,내황초등학교,부설,"울산광역시 중구 내황13길 53, 반구동",,,울산광역시교육청,052-297-6072,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,농서초등학교,부설,울산광역시 북구 가재길 57(달천동),,,울산광역시교육청,052-297-4321(숙직실),,,8:00,20:00,8:00,20:00,8:00,20:00,8:00,20:00,일부개방,
울산광역시,농소초등학교,부설,울산광역시 북구 호계로 192,,,울산광역시교육청,052-295-4012,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,다운초등학교,부설,울산광역시 중구 다운8길 5,,,울산광역시교육청,052-224-4021,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,다전초등학교,부설,울산광역시 중구 다운로 176,,,울산광역시교육청,052-249-6442,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,동대초등학교,부설,"울산광역시 북구 신천로 36,신천동",,,울산광역시교육청,052-963-5003,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,동부초등학교,부설,울산광역시 동구 남목13길 23,,,울산광역시교육청,052-252-0775,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,동천초등학교,부설,울산광역시 북구 고래로 26,,,울산광역시교육청,052-286-2711,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,매곡초등학교,부설,"울산광역시 북구 매곡1로 49, 매곡동",,,울산광역시교육청,052-710-4498,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,매산초등학교,부설,울산광역시 북구 매산로 53,,,울산광역시교육청,052-291-9036,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,명덕초등학교,부설,울산광역시 동구 진성14길 15,,,울산광역시교육청,052-052-0123,,,8:00,17:00,8:00,17:00,8:00,17:00,,,"일부개방
(운동장 가능)",
울산광역시,명정초등학교,부설,울산광역시 중구 명난로 115,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,명촌초등학교,부설,울산광역시 북구 명촌10길 11,,,울산광역시교육청,052-289-9582,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,무룡초등학교,부설,울산광역시 중구 약사로 50,,,울산광역시교육청,052-295-2352,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,문현초등학교,부설,"울산광역시 남구 꽃바위6길 25, 방어동",,,울산광역시교육청,052-233-9848,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,미포초등학교,부설,울산광역시 동구 진성 15길 35,,,울산광역시교육청,052-235-6153,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,방어진초등학교,부설,울산광역시 동구 꽃바위로 341,,,울산광역시교육청,,,,9:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,백양초등학교,부설,울산광역시 남구 성안 8길 10-5,,,울산광역시교육청,052-243-6075,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,병영초등학교,부설,울산광역시 중구 병영성 13길 2,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,복산초등학교,부설,울산광역시 중구 장춘로 151-5,,,울산광역시교육청,052-245-1202,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,삼일초등학교,부설,울산광역시 동천5길 18-9(서동),,,울산광역시교육청,052-993-3199,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,상안초등학교,부설,울산광역시 북구 천곡남로 59,,,울산광역시교육청,052-285-5088,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,상진초등학교,부설,울산광역시 동구 봉수로 50,,,울산광역시교육청,052-251-8784,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,서부초등학교,부설,"울산광역시 동구 457-0, 서부동",,,울산광역시교육청,052-235-3964,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,17:00,일부개방,
울산광역시,성안초등학교,부설,울산광역시 중구 함월 14길 19(성안동),,,울산광역시교육청,052-244-3765,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,송정초등학교,부설,울산광역시 북구 상방로 75,,,울산광역시교육청,070-7863-0803,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,신천초등학교,부설,"울산광역시 북구 호계로 349-7(신천동, 신천초등학교)",,,울산광역시교육청,052-291-0953,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,약사초등학교,부설,울산광역시 중구 화합로 478,,,울산광역시교육청,052-292-3406,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,약수초등학교,부설,울산광역시 북구 약수8길 50,,,울산광역시교육청,052-282-4530,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,양사초등학교,부설,울산광역시 중구 장춘로 95,,,울산광역시교육청,052-244-6183,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,정문 주차장 개방,
울산광역시,양지초등학교,부설,울산광역시 동구 양지6길 33,,,울산광역시교육청,052-252-9411,,,6:00,22:00,6:00,22:00,6:00,22:00,6:00,22:00,일부개방,
울산광역시,연암초등학교,부설,울산광역시 북구 두부곡4길 35,,,울산광역시교육청,052-288-4244(7070),,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,염포초등학교,부설,울산광역시 북구 염포로 667,,,울산광역시교육청,052-288-1510,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,일부개방,
울산광역시,옥성초등학교,부설,울산광역시 중구 옥교11길 50,,,울산광역시교육청,052-298-5403,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,외솔초등학교,부설,울산광역시 중구 서동종가로,,,울산광역시교육청,052-290-1000,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,우정초등학교,부설,"울산광역시 중구 평동길 40, 우정동",,,울산광역시교육청,052-243-1455,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산양정초등학교,부설,울산광역시 북구 양정2길 11,,,울산광역시교육청,052-289-3175,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"상시개방, 학교 공사중으로 일부 장소 주차 불가할 수 있음",
울산광역시,이화초등학교,부설,울산광역시 북구 화정4길 40,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,일산초등학교,부설,울산광역시 동구 진성12길11,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,전하초등학교,부설,울산광역시 동구 바드래길 55,,,울산광역시교육청,052-230-7185,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,주전초등학교,부설,울산광역시 동구 동해안로 575,,,울산광역시교육청,052-252-1767,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,일부개방,
울산광역시,중산초등학교,부설,울산광역시 북구 신천로 125-28,,,울산광역시교육청,052-973-5810,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,천곡초등학교,부설,울산광역시 북구 천곡길 138,,,울산광역시교육청,052-285-0005,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,태화초등학교,부설,울산광역시 중구 평동길 25,,,울산광역시교육청,052-245-5777,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,평산초등학교,부설,"울산광역시 중구  평산로 25, 약사동",,,울산광역시교육청,052-297-7362,,,6:00,17:00,6:00,17:00,6:00,17:00,6:00,17:00,일부개방,
울산광역시,학성초등학교,부설,울산광역시 중구 해오름1길 15,,,울산광역시교육청,052-216-7002,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,함월초등학교,부설,울산광역시 중구 학성1길 25번지,,,울산광역시교육청,052-293-8630,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,호계초등학교,부설,울산광역시 북구 동대13길 20,,,울산광역시교육청,052-255-7492,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,화봉초등학교,부설,"울산광역시 북구 화산로 42, 화봉동",,,울산광역시교육청,052-965-3014,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,화암초등학교,부설,울산광역시 동구 화문로 55,,,울산광역시교육청,052-201-9516,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,화정초등학교,부설,"울산광역시 동구 대송9길, 화정동",,,울산광역시교육청,052-251-8806,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,화진초등학교,부설,울산광역시 동구 방어진순환대로 543(방어동),,,울산광역시교육청,052-235-7491~2,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,척과초등학교,,,,,울산광역시교육청,,,,,,,,,,,,미개방,
울산광역시,녹수초등학교,,,,,울산광역시교육청,,,,,,,,,,,,미개방,
울산광역시,울산초등학교,,,,,울산광역시교육청,,,,,,,,,,,,미개방,
울산광역시,구영초등학교,,,,,울산광역시교육청,,,,,,,,,,,,미개방,
울산광역시,울주명지초등학교,,,,,울산광역시교육청,,,,,,,,,,,,미개방,
울산광역시,구영중학교,부설,울산광역시 울주군 범서읍 점촌3길 46,,,울산광역시교육청,052-211-9563(당직실),,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,일부개방,
울산광역시,남창중학교,부설,울산광역시 울주군 온양읍 동상로 66,,,울산광역시교육청,052-239-0625,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,대현중학교,부설,"울산광역시 남구 왕생로 86번길33, 달동",,,울산광역시교육청,052-267-7725,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,동평중학교,부설,"울산광역시 남구 도산로 77번길 13-34, 달동",,,울산광역시교육청,052-272-7924,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,두광중학교,부설,울산광역시 울주군 두서면 반구대로 1930-5,,,울산광역시교육청,052-264-6012,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,무거중학교,부설,울산광역시 남구 대학로1번길 17-18,,,울산광역시교육청,052-222-5147,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,문수중학교,부설,울산광역시 남구 옥현로 6길,,,울산광역시교육청,052-277-8701,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,삼남중학교,부설,울산광역시 울주군 삼남면 강당로 95,,,울산광역시교육청,052-263-4602,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,삼호중학교,부설,울산광역시 남구 삼호로38번길 6,,,울산광역시교육청,052-277-3687,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,서생중학교,부설,울산광역시 울주군 서생면 당물길 1,,,울산광역시교육청,052-239-5001,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,신언중학교,부설,울산광역시 울주군 언양읍 방천9길 19,,,울산광역시교육청,052-703-1205,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,신일중학교,부설,"울산광역시 남구 두왕로 278,  신정동",,,울산광역시교육청,052-275-0741,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,신정중학교,부설,울산광역시 남구 은월로 11,,,울산광역시교육청,052-260-2635,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,야음중학교,부설,"울산광역시 남구 수암로 170(야음동,야음중학교)",,,울산광역시교육청,052-256-6875,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,언양중학교,부설,"울산광역시 울주군 북문13길 7, 언양읍",,,울산광역시교육청,052-262-4244,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,옥동중학교,부설,울산광역시 남구 법대로14번길 9,,,울산광역시교육청,052-240-3666,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,옥현중학교,부설,울산광역시 남구 문수로 75번길 18,,,울산광역시교육청,052-222-1805,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,온산중학교,부설,울산광역시 울주군 온산읍 명봉거남로 78,,,울산광역시교육청,070-4614-0302,,,8:00,20:00,8:00,20:00,8:00,20:00,8:00,20:00,일부개방,
울산광역시,울산강남중학교,부설,울산광역시 남구 돋질로325번길 14(삼산동),,,울산광역시교육청,052-273-4190,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산서여자중학교,부설,울산광역시 남구 문수로 432,,,울산광역시교육청,052-267-3181,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산중앙중학교,부설,"울산광역시 남구 중앙로 63번길 5, 신정4동",,,울산광역시교육청,052-269-1747,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,웅촌중학교,부설,울산광역시 울주군 웅촌면 새초천길13,,,울산광역시교육청,052-225-4767,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,월평중학교,부설,울산광역시 남구 중앙로 204번길 31(신정3동),,,울산광역시교육청,052-272-6387,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,장검중학교,부설,울산광역시 울주군 범서읍 장검1길 4,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,천상중학교,부설,울산광역시 울주군 범서읍 천상중앙길 161,,,울산광역시교육청,052-248-5101,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,청량중학교,부설,울산광역시 울주군 청량면 송전길2,,,울산광역시교육청,052-988-6799,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,학성중학교,부설,울산광역시 남구 문수로 426,,,울산광역시교육청,052-272-7480,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,강동중학교,부설,"울산광역시 북구 산음12길 10, 산하동",,,울산광역시교육청,052-295-0010,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,남목중학교,부설,울산광역시 남구 방어진순환도로 1155,,,울산광역시교육청,052-252-8749,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,남외중학교,부설,"울산광역시 중구 남외3길 50, 남외동",,,울산광역시교육청,052-710-4100,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,농소중학교,부설,"울산광역시 북구 호계7길 13, 호계동",,,울산광역시교육청,052-295-5011,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,다운중학교,부설,"울산광역시 중구 다운로 178, 다운동",,,울산광역시교육청,052-222-8825,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,달천중학교,부설,울산광역시 북구 가재길 51,,,울산광역시교육청,052-281-0464,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,대송중학교,부설,"울산광역시 동구 학문로 90, 화정동",,,울산광역시교육청,052-236-3741,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,매곡중학교,부설,울산광역시 북구 매곡1로 59  매곡중학교,,,울산광역시교육청,052-286-5645,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,명덕여자중학교,부설,"울산광역시 동구 학문로 40, 일산동",,,울산광역시교육청,052-252-1660,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,무룡중학교,부설,울산광역시 중구 화합로 456,,,울산광역시교육청,052-292-5147,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,일부개방,
울산광역시,방어진중학교,부설,"울산광역시 동구 학문로 100, 화정동",,,울산광역시교육청,052-235-8553,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,상안중학교,부설,"울산광역시 북구 양지길 5, 상안동",,,울산광역시교육청,052-295-8023,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,성안중학교,부설,"울산광역시 중구 성안2길 30, 성안동",,,울산광역시교육청,052-246-6611,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,연암중학교,부설,울산광역시 북구 사청1길 12,,,울산광역시교육청,052-286-6496,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산여자중학교,부설,"울산광역시 중구 구교10길 60, 반구동",,,울산광역시교육청,052-294-5340,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산제일중학교,부설,"울산광역시 중구 태화로 77, 태화동",,,울산광역시교육청,052-247-1801,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,유곡중학교,부설,울산광역시 중구 유곡로 85,,,울산광역시교육청,052-246-9140,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,이화중학교,부설,울산광역시 북구 산업로 1631(중산동),,,울산광역시교육청,052-286-4121,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,일산중학교,부설,울산광역시 동구 진성15길 15,,,울산광역시교육청,052-251-6862,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,17:00,상시개방,
울산광역시,진장중학교,노외,울산광역시 북구 진장10길 24,,,울산광역시교육청,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,천곡중학교,부설,"울산광역시 북구 고래로 38, 천곡동",,,울산광역시교육청,052-286-6106(숙직실),,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,학성여자중학교,부설,울산광역시 중구 명정3길 12,,,울산광역시교육청,052-247-2384,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,호계중학교,부설,"울산광역시 북구 동대11길 39, 호계동",,,울산광역시교육청,052-286-6921,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,일부개방,
울산광역시,화암중학교,부설,"울산광역시 동구 문현5길 35, 방어동",,,울산광역시교육청,052-201-9174,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,화진중학교,부설,울산광역시 동구 양지1길 45,,,울산광역시교육청,052-251-1754,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,울산중학교,부설,"울산광역시 중구 도화골15길 15, 복산동",,,울산광역시교육청,052-296-7703,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
울산광역시,현대중학교,부설,울산광역시 동구 봉수로 453,,,울산광역시교육청,,,,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00,일부개방,
