,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,9_22(토),9_23(일),9_24(월),9_25(화),9_26(수)
7062,충청북도,속리산중학교,노상,충북 보은군 삼승면 능월1길 11,36.3924094,127.7367313,충청북도교육청,043-542-7200,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7063,충청북도,속리초등학교,노상,충북 보은군 장안면 장안2길 2,36.2723948,127.2489444,충청북도교육청,043-543-4223,,,,,,
7064,충청북도,솔밭중학교,노상,청주시 흥덕구 진재로 103번길 15,36.6400543,127.4293228,충청북도교육청,043-280-5561,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7065,충청북도,솔밭초등학교,노상,충북 청주시 흥덕구 대농로 42,36.641411,127.426412,충청북도교육청,043-715-8502,상시개방,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7066,충청북도,송면중학교,노상,충북 괴산군 청천면 문장로 2915,36.6598087,127.8741775,충청북도교육청,010-5689-5589,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~24:00"
7067,충청북도,송면초등학교,노상,충북 괴산군 청천면 송면2길 13,36.6743793,127.862543,충청북도교육청,"043-833-8204
(010-5487-8398)",,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7068,충청북도,송절중학교,노상,충북 청주시 흥덕구 송절로 81,36.65919299999999,127.4580639,충청북도교육청,043-267-9275,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7069,충청북도,송죽초등학교,노상,충북 보은군 삼승면 남부로 3927,36.4379169,127.7347195,충청북도교육청,043-544-6509,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,0개방안함~24:00","26,오전 12:00:00~24:00"
7070,충청북도,송학중학교,노상,충북 제천시 송학면 송학로 5길 7,37.1884074,128.2652708,충청북도교육청,043-642-7588,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7071,충청북도,송학초등학교,노외,충북 제천시 송학면 시곡포전로 7,37.1850852,128.2618871,충청북도교육청,043-642-7225,,"22,0:00~24:00","23,0개방안함~24:00","24,0:00~24:00","25,0:00~24:00","26,0:00~24:00"
7072,충청북도,수곡중학교,노상,충북 청주시 서원구 수곡로 15,36.6143501,127.474383,충청북도교육청,043-291-0234,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,0개방안함~24:00","26,오전 12:00:00~24:00"
7073,충청북도,수곡초등학교,부설,충북 청주시 서원구 수곡로 73,36.6182804,127.4709532,충청북도교육청,043-299-3799,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,0개방안함~24:00"
7074,충청북도,수봉초등학교,노상,충북 음성군 음성읍 시장로 126번길 19,36.939997,127.6928173,충청북도교육청,043-872-2018,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,0개방안함~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~오후 6:00:00"
7075,충청북도,수산초중학교,노외,충북 제천시 수산면 지곡로 12,36.9359147,128.1878003,충청북도교육청,043-648-5488,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7076,충청북도,수성초등학교,노상,청주시 청원구 내수읍 내수로 601,36.7190252,127.5267573,충청북도교육청,043-214-1633,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00",
7077,충청북도,수안보중학교,노상,충북 충주시 수안보면 관동길18,36.8463952,127.9975332,충청북도교육청,043-846-5100,,,,,,
7078,충청북도,수안보초등학교,부설,충북 충주시 수안보면 동진이1길 24,36.8450047,127.9996592,충청북도교육청,043-846-2101,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~오후 6:00:00"
7079,충청북도,수정초등학교,노외,충북 속리산면 사내1길 125,36.5358367,127.8211691,충청북도교육청,043-543-7034,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7080,충청북도,수한초등학교,노상,충북 보은군 보은읍 안내보은로 1022,36.4585713,127.7013985,충청북도교육청,043-542-5651,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7081,충청북도,수회초등학교,노상,충북 충주시 수안보면 수회리로 88,36.8777283,127.9743692,충청북도교육청,043-848-8799,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7082,충청북도,신니중학교,노상,충북 충주시 신니면 신의수청길 149,37.0025273,127.7406326,충청북도교육청,043-852-3073,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,0개방안함~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7083,충청북도,신백초등학교,노상,충북 제천시 신백동 관전로1길 28,37.1284786,128.2264837,충청북도교육청,043-642-4276,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7084,충청북도,심천초등학교,부설,충북 영동군 심천면 심천로 52,36.2346082,127.7250328,충청북도교육청,043-742-6462,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7085,충청북도,안남초등학교,노상,충북 옥천군 안남면 연주길 60,36.3555371,127.6718281,충청북도교육청,043-733-7585,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7086,충청북도,안내중학교,노상,충북 옥천군 안내면 안남로 29,36.3766191,127.6536032,충청북도교육청,043-732-6044,농촌(지리적)으로 인한 불필요,,,,,
7087,충청북도,안내초등학교,부설,충북 옥천군 안내면 현리길 74,36.3942383,127.6610441,충청북도교육청,043-732-0162,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7088,충청북도,앙성중학교,노상,충북 충주시 앙성면 앙암로 66번지,37.1138516,127.7511838,충청북도교육청,010-9247-6797,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7089,충청북도,앙성초등학교,부설,충북 충주시 앙성면 내용2길 38,37.1063726,127.7570611,충청북도교육청,043-855-0711,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,0개방안함~24:00","26,오전 12:00:00~24:00"
7090,충청북도,야동초등학교,부설,충북 충주시 소태면 구룡로 769,37.100298,127.8774917,충청북도교육청,043-854-5256,,"22,오전 6:30:00~오후 10:00:00","23,오전 6:30:00~오후 10:00:00","24,오전 6:30:00~오후 10:00:00","25,오전 6:30:00~오후 10:00:00","26,오전 6:30:00~오후 10:00:00"
7091,충청북도,양강초등학교,부설,충북 영동군 양강면 학산영동로817,36.1458913,127.7469941,충청북도교육청,043-744-2827,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7092,충청북도,양산초등학교,부설,충북 영동군 양산면 금강로 1500,36.1245798,127.6661942,충청북도교육청,043-744-0981,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7093,충청북도,양청고등학교,노상,충북 청주시 청원구 오창읍 양청6길 33,36.7268385,127.4342376,충청북도교육청,043-717-8850,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~오전 12:00:00"
7094,충청북도,양청중학교,부설,충북 청주시 청원구 오창읍 양청택지3길 5,36.7200506,127.4240535,충청북도교육청,043-241-0063,,"22,오전 12:00:00~24:00","23,06:00~24:00","24,0개방안함~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7095,충청북도,어상천초등학교,노상,충북 단양군 어상천면 어상천로 930,37.1064077,128.3576161,충청북도교육청,043-423-9710,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,0개방안함~24:00","26,오전 12:00:00~24:00"
7096,충청북도,엄정초등학교,노상,충북 충주시 엄정면 내창로 199-5,37.0875968,127.9164236,충청북도교육청,043-852-1518,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,06:00~24:00"
7097,충청북도,연수초등학교,노상,충북 충주시 번영대로 181,36.9879579,127.938408,충청북도교육청,043-846-9985,주차장 이용 수요 없음,,,,,
7098,충청북도,연풍중학교,노상,충북 괴산군 연풍면 향교로 55,36.76683999999999,127.9993661,충청북도교육청,043-833-5081,,"22,오전 12:00:00~24:00","23,0개방안함~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7099,충청북도,연풍초등학교,노상,충북 괴산군 연풍면 중앙로 53,36.7630756,127.9969613,충청북도교육청,043-834-5154,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7100,충청북도,영동고등학교,노상,충북 영동군 영동읍 계산로 122,36.1697206,127.7889595,충청북도교육청,043-740-7690,,,,,,
7101,충청북도,영동교육지원청,부설,충북 영동군 영동읍 학산영동로 1220,36.1713844,127.7722622,충청북도교육청,043-740-7777,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7102,충청북도,영동산업과학고등학교,부설,충북 영동군 영동읍 학산영동로 1213,36.1726353,127.7708001,충청북도교육청,043-740-2500,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7103,충청북도,영동중학교,부설,충북 영동군 영동읍 계산로 106,36.1701559,127.7879268,충청북도교육청,043-740-7979,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7104,충청북도,영동초등학교,부설,충북 영동군 영동천2길 47,36.1726593,127.779275,충청북도교육청,043-742-4686,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7105,충청북도,영춘중학교,노상,충북 단양군 영춘면 온달평강로 105,37.0833676,128.4842013,충청북도교육청,043-423-7007,주차공간 협소,,,,,
7106,충청북도,영춘초등학교,노상,충북 단양군 영춘면 상리 온달평가로 63-6,37.0833676,128.4842013,충청북도교육청,043-423-2346,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7107,충청북도,오석초등학교,부설,충북 충주시 김생로 456,36.9994506,127.8959886,충청북도교육청,043-848-8863,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7108,충청북도,오선초등학교,노상,충북 음성군 금왕읍 초금로752번길17,36.978961,127.5664368,충청북도교육청,043-877-1595,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7109,충청북도,오송고등학교,노상,충북 청주시 흥덕구 오송생명3로 95,36.626572,127.3266286,충청북도교육청,043-238-8905,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7110,충청북도,오송중학교,노상,충북 청주시 흥덕구 오송읍 만수2길 13,36.6265296,127.3303558,충청북도교육청,043-239-0687,BTL,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7111,충청북도,오송초등학교,부설,충북 청주시 흥덕구 오송2길 26,36.6128236,127.3258235,충청북도교육청,043-239-6805,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7112,충청북도,오창고등학교,노상,충북 청주시 청원구 오창읍 괴정1길 10,36.7343696,127.4626035,충청북도교육청,043-217-8775,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7113,충청북도,오창초등학교,노상,충북 청주시 청원구 오창읍 팔결로 690,36.7410984,127.4581336,충청북도교육청,043-217-3991,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,0개방안함~24:00","26,오전 12:00:00~24:00"
7114,충청북도,옥동초등학교,부설,충북 진천군 덕산면 예지로 43,36.9137697,127.5091894,충청북도교육청,043-531-6304,,"22,오전 9:00:00~오후 6:00:00","23,오전 9:00:00~오후 6:00:00","24,오전 9:00:00~오후 6:00:00","25,오전 9:00:00~오후 6:00:00","26,오전 9:00:00~오후 6:00:00"
7115,충청북도,옥산중학교,노상,충북 청주시 흥덕구 옥산면 오산1길 14번,36.6685618,127.3703661,충청북도교육청,043-260-0141,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7116,충청북도,옥산초등학교,노외,충북 청주시 흥덕구 옥산면 옥산시내1길 19,36.6638707,127.3729464,충청북도교육청,043-260-2703,없음,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7117,충청북도,옥천고등학교,"노상, 부설",충북 옥천군 옥천읍 중앙로 115,36.3079652,127.5700629,충청북도교육청,043-733-3544,,,,,,
7118,충청북도,옥천교육지원청,부설,충북 옥천군 삼양로 75,36.3044436,127.5682216,충청북도교육청,043-730-1313,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,0개방안함~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7119,충청북도,옥천도서관,노외/부설,충북 옥천군 옥천읍 관성로 3길7,36.300914,127.5724097,충청북도교육청,043-290-1234,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7120,충청북도,옥천여자중학교,노외,충북 옥천군 옥천읍 중앙로 90,36.3042991,127.5729123,충청북도교육청,043-733-2583,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7121,충청북도,옥천중학교,노상,충북 옥천군 옥천읍 삼양로 81,36.3055112,127.5691199,충청북도교육청,043-733-5950,"운동장제외,
주자장개방","22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7122,충청북도,옥포초등학교,노상,충북 청주시 서원구 죽전 1길 45-7,36.6120685,127.4519722,충청북도교육청,043-269-5188,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7123,충청북도,왕미초등학교,노상,충북 제천시 용두대로 575,37.1553198,128.1582063,충청북도교육청,043-651-4205,"1. 교내 공사중이며 상주하는 당직인력 없어(재택당직) 주차장 관리 불가능  
2. 주택밀집지역 아님 ",,,,,
7124,충청북도,용담초등학교,부설,충북 청주시 상당구 용담로 105번길 32,36.6361547,127.5014179,충청북도교육청,043-258-2398,운동장 공사중,"22,오전 9:00:00~오후 8:00:00","23,오전 9:00:00~오후 8:00:00","24,오전 9:00:00~오후 8:00:00","25,오전 9:00:00~오후 8:00:00","26,오전 9:00:00~오후 8:00:00"
7125,충청북도,용두초등학교,부설,충북 제천시 하소동 용두대로 21길 36,37.1439385,128.196739,충청북도교육청,043-641-7809,,"22,오전 9:00:00~24:00","23,오전 9:00:00~24:00","24,오전 9:00:00~24:00","25,0개방안함~24:00","26,오전 9:00:00~24:00"
7126,충청북도,용문중학교,부설,충북 영동군 용산면 용산로 9길 24,36.2652205,127.823257,충청북도교육청,043-742-9191,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7127,충청북도,용성중학교,부설,충북 청주시 상당구 영운천로203번길36-12,36.6272664,127.5183629,충청북도교육청,043-715-5206,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7128,충청북도,용성초등학교,부설,충북 청주시 상당구 호미로 167번길 14,36.6236944,127.5168925,충청북도교육청,043-285-9891,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7129,충청북도,용암중학교,부설,충북 청주시 상당구 용암로 18,36.6112303,127.509513,충청북도교육청,043-293-4092,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~오후 6:00:00"
7130,충청북도,용암초등학교,노상,충북 청주시 상당구 원봉로 55,36.61404539999999,127.5081291,충청북도교육청,043-294-0124,정문주차장 개방,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,0개방안함~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7131,충청북도,용원초등학교,노상,충북 충주시 신니면 안용원로 6,36.9954095,127.7351472,충청북도교육청,043-852-0131,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7132,충청북도,용화초등학교,부설,충북 영동군 용화면 용화양강로 32,36.0232309,127.7659789,충청북도교육청,043-743-7009,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7133,충청북도,우암초등학교,부설,충북 청주시 청원구 상당로 204,36.647216,127.4907365,충청북도교육청,043-259-4855,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,0개방안함~24:00"
7134,충청북도,운동중학교,부설,충북 청주시 상당구 목련로117번길 83,36.6055525,127.5136389,충청북도교육청,043-291-8805,,"22,오전 12:00:00~24:00","23,0개방안함~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00",
7135,충청북도,운동초등학교,노상,충북 청주시 상당구 목련로117번길 109,36.6060704,127.5129248,충청북도교육청,043-287-0756,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7136,충청북도,운천초등학교,노상,충북 청주시 흥덕구 무심서로 721,36.6540922,127.4735303,충청북도교육청,043-267-6625,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7137,충청북도,원봉중학교,노상,충북 청주시 상당구 중흥로99(용암동),36.6139905,127.5053324,충청북도교육청,043-251-0094,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00",
7138,충청북도,원봉초등학교,노외,충북 청주시 상당구 월평로153번길 25,36.6125775,127.5018928,충청북도교육청,043-294-0654,,"22,오전 12:00:00~24:00","23,0개방안함~24:00","24,오전 12:00:00~24:00","25,0개방안함~24:00",
7139,충청북도,원평초등학교,노상,충북 청주시 서원구 원마루로 32,36.6097128,127.4957373,충청북도교육청,043-295-2724,"후문 주차장만 개방
(운동장 공사중)","22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7140,충청북도,율량중학교,노상,충북 청주시 청원구 2순환로 310,36.675508,127.4862208,충청북도교육청,043-212-0545,*일요일 조기축구회(09시~12시)사용허가로 일시적 미개방,"22,오전 12:00:00~24:00","23,13:00:00 PM~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7141,충청북도,은여울중학교,부설,충북 진천군 문백면 농다리로 536-45,36.7935058,127.4861618,충청북도교육청,043-530-5833,"벽지 '라'급 지정으로 
개방 실효성 없음",,,,,
7142,충청북도,음성고등학교,노외,충북 음성군 음성읍 중앙로109-16,36.9339478,127.68605,충청북도교육청,043-873-9971,운동장,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7143,충청북도,음성여자중학교,노상,충북 음성군 음성읍 한불로 10,36.9276193,127.6994604,충청북도교육청,043-872-2158,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,0개방안함~24:00","25,오전 12:00:00~24:00","26,0개방안함~24:00"
7144,충청북도,음성중학교,노상,충북 음성군 음성읍 수정로 79,36.93586579999999,127.6955202,충청북도교육청,043-872-2152,,"22,오전 12:00:00~24:00","23,0개방안함~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7145,충청북도,의림여자중학교,부설,충북 제천시 하소로 69,37.1427295,128.1976409,충청북도교육청,043-644-7089,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7146,충청북도,의림초등학교,노상,충북 제천시 독순로 33,37.1415833,128.2071,충청북도교육청,043-645-6585,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7147,충청북도,이수초등학교,부설,충북 영동군 영동읍 영산로 4길9,36.1782018,127.7766203,충청북도교육청,043-743-0020,강당 신축공사로 인하여 운동장 일부 사용 제한.,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7148,충청북도,이원중학교,노상,충북 옥천군 이원면 건진3길 16,36.249014,127.6140447,충청북도교육청,043-732-2009,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7149,충청북도,이원초등학교,노상,충북 옥천군 이원면 신흥길 25,36.24683520000001,127.6226685,충청북도교육청,043-732-2016,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00",
7150,충청북도,이월중학교,부설,충북 진천군 이월면 진광로 753 ,36.9271976,127.4280721,충청북도교육청,043-536-7780,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7151,충청북도,이월초등학교,부설,충북 진천군 이월면 송림6길 26,36.9309708,127.4312566,충청북도교육청,043-537-7088,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7152,충청북도,입석초등학교,노상,충북 제천시 송학면 입석로 3길 17,37.1999108,128.2933124,충청북도교육청,043-648-5603,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7153,충청북도,장락초등학교,노상,충북 제천시 장락동 죽하로25,37.1544982,128.2226006,충청북도교육청,043-652-8794,급식소 및 후관화장실 공사중,,,,,
7154,충청북도,장야초등학교,노상,충북 옥천군 옥천읍 장야3길 25,36.2965176,127.5800313,충청북도교육청,043-733-3673,,"22,오전 12:00:00~오전 12:00:00","23,오전 12:00:00~오전 12:00:00","24,오전 12:00:00~오전 12:00:00","25,오전 12:00:00~오전 12:00:00","26,오전 12:00:00~오전 12:00:00"
7155,충청북도,장연초등학교,노상,충북 괴산군 장연면 미선로오가5길1,36.8249891,127.955376,충청북도교육청,043-832-7275,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~오후 5:00:00"
7156,충청북도,제천고등학교,노상,충북 제천시 칠성로 105,37.1433045,128.2171208,충청북도교육청,043-643-9907,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7157,충청북도,제천덕산초중학교,부설,충북 제천시 덕산면 약초로133,36.9076912,128.169683,충청북도교육청,043-642-3182,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7158,충청북도,제천동중학교,노상,충북 제천시 의병대로 301,37.1326658,128.2345581,충청북도교육청,043-642-8122,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7159,충청북도,제천디지털전자고등학교,노상,충북 제천시 봉양읍 팔송로 84,37.1407714,128.1148429,충청북도교육청,043-647-4390,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~24:00"
7160,충청북도,제천상업고등학교,노상,충북 제천시 의병대로 243,37.1336847,128.2282483,충청북도교육청,043-640-6711,,"22,오전 12:00:00~24:00","23,오전 12:00:00~24:00","24,오전 12:00:00~24:00","25,오전 12:00:00~24:00","26,오전 12:00:00~오후 4:00:00"
